badge,badge_type,brief,count,cv,follow,index_show,is_finish,media_id,play,pub_date,pub_real_time,renewal_time,score,season_id,staff,tags,title 
,,宫前佳奈子为了找寻“命运之恋”转入了私立天妃女子学院，极度讨厌男人的她对满是美女的天妃感到兴奋不已。意外结识了学院校花祇堂鞠也之后，却没想到“她”竟是个男儿身！？佳奈子的恶梦就此展开……,275,"""祇堂鞠也：小林ゆう\n宮前佳奈子：真田アサミ\n鼎藤一郎：杉田智和\n筒井穂佳：高田初美\n与那国先生：松来未祐\n志木絢璃：松来未祐\n桐奈々美：神田朱未\n汐王寺茉莉花：井上麻里奈\n寮長先生：沢城みゆき\n""",9.6万人追番,全12话,1,920,105万次播放,1230998400,1230998400,1359126201,9.3分,920,"""脚本：大嶋実句、横谷昌宏\n导演：新房昭之\n原作：遠藤海成\n演出：板村智幸\n分镜：石倉賢一、龍輪直征、武内宣之、板村智幸\n""", 猎奇 搞笑 日常 伪娘,玛莉亚?狂热
,," 故事梗概：
      风鸣翼和天羽奏，本身是至top的音乐组合「Zweiwing（双翼）」的两位歌姬女高中生。但在这和平的表面之下，她们拥有变身成以她们的歌声战斗的战姬的能力，与被称为「Noise",334,"""立花响：悠木碧\n天羽奏：高山みなみ\n风鸣翼：水樹奈々\n绪川慎次：保志総一朗\n雪音克莉丝：高垣彩陽\n小日向未来：井口裕香\n樱井了子：沢城みゆき\n风鸣弦十郎：石川英郎\n板场弓美：赤﨑千夏\n""",9.6万人追番,全13话,1,526,25.6万次播放,1325779200,1325779200,1333185780,9.5分,526,"""导演：伊藤達文\n分镜：安田賢司、下田正美、室谷靖、伊藤達文、林直孝、追崎史敏\n演出：室谷靖、筑紫大介、越田知明、江上潔、小野勝巳、伊藤達文\n音乐：Elements Garden、上松範康、藤田淳平、藤間仁\n人物原案：吉井ダン\n人物设定：小池智史\n系列构成：金子彰史\n总作画监督：藤本さとる、小池智史""", 科幻 音乐 热血 原创,战姬绝唱SYMPHOGEAR
,,原本是个平凡高中生的相川步，在莫名其妙的因缘下被卷入震惊社会的连环杀人案身亡，但他竟然死而复生了？！原来在事件发生之前，与步偶然邂逅的死灵法师“优”，将他变成了僵尸。再加上来自魔法世界的战士春奈，与另,304,"""相川歩：間島淳司\n优克莉伍德·海尔赛兹：平野文、久川綾、小林优\n春奈：野水伊織\n瑟拉芬：日笠陽子\n萨拉斯巴迪：合田彩\n吉田友纪：金元寿子\n平松妙子：山口理恵""",9.5万人追番,全3话,1,3509,333.9万次播放,1307635200,1307635200,1459149852,9.6分,3509,"""原作：木村心一\n监督：金﨑貴臣\n动画制作：Studio DEEN""", 萌系 搞笑 后宫 奇幻,这样算是僵尸吗？ OVA
,,《EVA 新世纪福音战士剧场版：THE END OF EVANGELION》。主要讲述了在碇原堂急于实施人类补完计划的过程中，SEELE与NERV之间展开了激烈的斗争，是剧场版系列的第二部。,689,"""惣流?明日香?兰格雷：宮村優子\n绫波丽：林原惠美\n碇真嗣：緒方恵美\n碇源堂：立木文彦\n赤木律子：山口由里子\n伊吹摩耶：長沢美樹\n葛城美里：三石琴乃""",9.6万人追番,全2话,1,10272,81.4万次播放,869241600,869241600,1507100400,9.7分,1630,"""原作: GAINAX、庵野秀明\n导演: 鶴巻和哉\n脚本: 庵野秀明\n分镜: 鶴巻和哉、摩砂雪、樋口真嗣、佐藤順一、庵野秀明\n演出: 鶴巻和哉、庵野秀明、大塚雅彦\n音乐: 鷺巣詩郎\n人物设定: 貞本義行\n美术监督: 加藤浩\n色彩设计: 高星晴美\n作画监督: 本田雄、庵野秀明、平松禎史、黄瀬和哉\n摄影监督: 白井久男\n原画: 後藤隆幸、鴨川浩、小倉陳利、安藤真裕、亀井幹太、黄瀬和哉、中山勝一、長谷川眞也、平松禎史、岡村天斎、今石洋之、摩砂雪、吉成曜、庵野秀明、村木靖、前田真宏、本田雄、磯光雄、戸倉紀元、河口俊夫、杉浦幸次、砂田茂樹、石井明治\n企画: GAINAX\n设定: 黄瀬和哉、庵野秀明、鶴巻和哉\n音响监督: 田中英行\n补间动画: 竹内哲也、高村和宏、すしお、高橋タクロヲ、朝来昭子、追崎史敏\n制片人: 石川光久\n动画制作: Production I.G、GAINAX""", 科幻 机战 战斗 致郁,EVA 新世纪福音战士剧场版：Air / 真心为你
,,《境界面上的迷失之链》于2015年12月2日在日本的TOKYO MX与NICONICO上播出，内容是与动画第23话不同的β世界线的展开。,828,"""冈部伦太郎：宫野真守\n椎名真由理：花泽香菜\n牧濑红莉栖：今井麻美\n桥田至：关智一\n阿万音铃羽：田村ゆかり\n漆原露加：小林优\n桐生萌郁：后藤沙绪里""",9.7万人追番,全1话,1,3449,166万次播放,1448985600,1448985600,1458297974,9.7分,3449,"""原作：5pb.、Nitro+\n监督：佐藤卓哉、浜崎博嗣\n脚本：花田十辉、林直孝\n演出：おざわかずひろ\n人物原案：huke\n人物设定：坂井久太\n色彩设计：佐藤美由纪\n作画监督：稻吉智重、稻吉朝子\n音乐：阿保刚、村上纯\n音响监督：藤山房伸\n动画制作：WHITE FOX""", 科幻,命运石之门 境界面上的迷失之链
,,与游戏王系列的前几部不同，本次动画将以13岁的初中生九十九游马作为主角。天性善良冲动、拥有无限斗志的他，某天遇见了来自异世界的神秘生命体Astral。他们的相遇不但预示着无限的可能性，游马也将就此展开,820,"""九十九游马：畠中祐\n阿斯特拉尔：入野自由\n神代凌牙：増田俊樹\n天城快斗：内山昂輝\n天城阳斗：三瓶由布子\n观月小鸟：小松未可子\nV：山本匠馬\nIV：細谷佳正\nIII：池田恭祐\n神代璃绪\u002F梅拉古：潘め..""",9.5万人追番,全146话,1,159,1541.3万次播放,1302451200,1302451200,1395725720,9.5分,159,"""原作：高橋和希\n监督：桑原智\n脚本：吉田伸、福嶋幸典、鈴木やすゆき、山下憲一、上代務、竹内利光、雑破業、広田光毅、待田堂子\n分镜：谷口悟朗\n演出：近藤一英、青柳宏宜、斉藤啓也、茉田哲明、牧野吉高、中川航、李カンミン（等）\n系列构成：吉田伸\n人物原案：高橋和希\n人物设计：高谷浩利、原田大基\n怪兽设计：反田誠二\n作画监督：伊藤香織、豊田暁子、青木一紀、篠原隆、福島豊明（等）\n音乐：Conisch、蓑部雄崇、福田康文\n音响监督：松岡裕紀\n动画制作：ぎゃろっぷ""", 热血 奇幻 战斗,游☆戏☆王 ZEXAL
,,十六夜等人接受了白夜叉的邀请，前往参加某个共同体所举办的游戏。他们到达的地方是一条温泉街，而游戏的目标是让枯竭的水源复活。突然，飞鸟、耀与黑兔遇到了出乎意料的事态？,340,"""逆迴十六夜：浅沼晋太郎\n黑兔：野水伊織\n久远飞鸟：ブリドカット セーラ 恵美\n春日部耀：中島愛\n蕾蒂西亚·德克雷亚：巽悠衣子\n白夜叉：新井里美""",9.7万人追番,全1话,1,3490,149.4万次播放,1374336000,1374336000,1458731219,9.5分,3490,"""原作：竜ノ湖太郎\n监督：山本靖貴\n脚本：竜ノ湖太郎、白根秀樹\n演出：所俊克\n人物设定：井出直美\n作画监督：井出直美、玉木慎吾、斎田博之、國行由里江、佐藤麻里那\n音乐：浜口史郎\n动画制作：diomedéa""", 奇幻 装逼 战斗,问题儿童都来自异世界？ OVA 温泉漫游记
会员专享,0,"被刀匠「亚门」收为养子的孤儿「凯」，在修练的过程中受到魔刀「死龙」的迷惑而失去了右手。为了拯救因幻痛所苦的凯，亚门将死龙融化、打造成了凯专用的义肢。
同时，凯的师兄竟也遭到魔枪控制而化身成了怪物「武装",247,"""绪方凯:上村祐翔\n一条晴也:梅原裕一郎\n绪方沙耶香:相坂優歌\n绪方亚门:中田譲治\n三木直树:杉田智和\nマーカス?リートス:下野紘\n三浦琢磨:関俊彦\n镜京香:佐藤利奈\nグリムス:黒田崇矢""",9.6万人追番,全12话,1,79492,43.5万次播放,1522512000,1522512000,1521882660,5.9分,23875,"""脚本:井上敏樹\n导演:中智仁\n人物设定:中嶋敦子\n原作:井上敏樹、雨宮慶太、木根ヲサム\n系列构成:井上敏樹\n美术监督:明石聖子\n音乐:中川幸太郎\n动画制作：DLE、Production I.G""", 奇幻 战斗 漫改,SWORD GAI 装刀凯 The Animation
,,      魔法学院决定去海边度假？连女王都要来？好色的才人等人怎能放过这么好的机会。可是到了海边，才人才知道露易丝这个世界的泳装是这么的保守。这时，校长以“水精灵”的谎言开始了他们的计划，让她们先穿,145,"""露易丝·法兰西斯·露·布朗·杜·拉·瓦利埃尔：釘宮理恵\n平贺才人：日野聡\n谢斯塔：堀江由衣\n蒂法妮亚·韦斯特伍德：能登麻美子""",9.7万人追番,全1话,1,3790,80万次播放,1230134400,1230134400,1461054693,9.5分,3790,"""脚本：國澤真理子\n分镜：タムラコータロー\n动画制作：J.C.STAFF\n""", 后宫 奇幻 战斗 日常,零之使魔～三美姬的轮舞～OVA
,,"《校园迷糊大王》是由日本漫画家小林尽在《周刊少年Magazine》（讲谈社）上连载的一部校园喜剧漫画。作品从一群高中生互相之间的各种爱慕纠葛入手，讲述了一个幽默而积极向上的青春故事。
  冢本天满是矢",621,"""冢本八云：能登麻美子\n冢本天满：小清水亜美\n泽近爱理：堀江由衣\n播磨拳児：高橋広樹\n刑部絃子：浅川悠\n谷速人：保村真\n伊織：サラ?アディエマス：福井裕佳梨\n一条かれん：南里侑香\n""",9.6万人追番,全26话,1,1446,59.4万次播放,1097337600,1097337600,1282406160,9.7分,1446,"""原作： 小林尽\n导演： 高松信司\n脚本： ときたひろこ、江夏由結、高橋ナツコ、丸尾みほ、金春智子、吉田玲子\n分镜： 高松信司、高柳哲司、長濵博史、まつみゆう、江上潔、石踊宏、麦野アイス、佐藤昌文、石踊宏、濁川敦、三沢伸\n演出： 高松信司、江島泰男、長濵博史、渡辺健一郎、上野史博、石踊宏、金﨑貴臣、江島泰男、濁川敦、西村大樹、佐藤昌文、高柳哲司、三沢伸、小田原男（真野玲）\n音乐： 大森俊之\n人物设定： 渡辺はじめ\n系列构成： ときたひろこ\n作画监督： 渡辺はじめ、木下由美子、白井伸明、梶浦紳一郎、鈴木伸一、野田康行、細越裕治、谷口守泰、日向正樹、飯田清貴、飯飼一幸、原由美子、山縣亜紀\n摄影监督： 鎌田克明\n原画： 恩田尚之、時永宜幸、一居一平、神本兼利""", 搞笑 日常,校园迷糊大王
,,"《源氏物语千年纪 Genji》改编自紫式部的《源氏物语》，故事的主角为天皇桐壶帝之子，因桐壶帝不希望他卷入宫廷斗争，因此将他降为臣籍，赐姓源氏；又因他予人光明灿烂之感，故美称为光源氏。
故事围绕着光源",113,"""光源氏：小林由美子\n藤壶：玉川紗己子\n桐壶帝：堀内賢雄\n紫之上（若紫）：遠藤綾\n六之君（胧月夜）：長沢美樹\n朱雀帝：水島裕\n惟光：鈴木千尋\n葵之上：平田絵里子\n夕颜：小清水亜美\n犬君：沖佳苗""",9.8万人追番,全11话,1,1118,79.6万次播放,1231948800,1231948800,1282734899,9.1分,1118,"""原作：紫式部\n监督：出崎統\n脚本：出崎統、金春智子\n分镜：出崎統\n演出：牧野吉高\n系列构成：金春智子\n人物设定：杉野昭夫\n总作画监督：杉野昭夫\n作画监督：杉野昭夫、高柳久美子\n音乐：铃木清司\n音响监督：鈴木清司\n动画制作：TMS Entertainment、手冢Production""", 历史 后宫 少女 恋爱,源氏物语千年纪 Genji
会员专享,0,"【#07为真人特别节目，海外不跟播】隶属于宫城县仙台市的弱小艺能事务所“Green Leaves Entertainment”的7人少女偶像组合Wake Up, Girls!（WUG），历经挫折与经验",338,"""岛田真梦：吉冈茉祐\n林田蓝里：永野爱理\n片山实波：田中美海\n七濑佳乃：青山吉能\n久海菜菜美：山下七海\n菊间夏夜：奥野香耶\n冈本未夕：高木美佑\n速志步：林鼓子\n守岛音芽：森嶋优花\n阿津木一花：厚木那奈美""",9.8万人追番,全13话,1,6442,71.9万次播放,1507564800,1507564800,1515351900,8.0分,6442,"""原作、剧本：Green Leaves\n监督：板垣伸\n角色原案：近冈直\n角色设计：菅原美幸\n音乐：神前晓、MONACA\n音乐制作：DIVEII entertainment\n动画制作：Millepensee""", 音乐 偶像 社团 原创,"Wake Up, Girls! 新章"
,,《脆莓公园》是喜剧中心于2012年推出的全新喜剧动画，讲述了一群国家公园森林管理员遭遇的种种倒霉事件。就在公园面临关门大吉的危难时刻，一个新成员的加入挽救了局面。本片由喜剧演员Waco O'Guin及,298,"""Steve：David Herman\nDenzel： Daniel Tosh \nWoody：Kaitlin Olson \nMalloy：Tom Kenny """,9.8万人追番,全10话,1,1106,255.4万次播放,1348502400,1348502400,1354931053,9.5分,1106,"""导演： 丹尼尔·托什\n编剧： Roger Black\n制片国家\u002F地区： 美国\n语言： 英语""", 搞笑 日常,脆莓公园 第一季
,,僵尸猫讲述的是一只突然从坟墓复活的僵尸猫到小镇中徘徊的故事，虽然是僵尸，可是城市居民却不害怕它反而很溺爱它......该作标题虽然打着僵尸的名号，但从官方给出的图来看，大致内容应该就是僵尸猫咪的日常卖,106,"""僵尸猫：平山笑美\n旁白：平山笑美""",9.7万人追番,全52话,1,2990,600.8万次播放,1443628800,1443628800,1475168710,9.4分,2990,"""原案：カナヘイ制片人：滨田启路、冈田恵吏佳\n动画制作：胜哄スタジオ\n人物设定：カナヘイ\n监督：ナミキヒロシ\n脚本：安达元一\n音响制作：スペルバウンド\n音响监督：鹿志村聪""", 萌系 日常 治愈,恐怖！僵尸猫
,,"架空的二十年后，科技的进步和VR的普及，人们对偶像变得越来越热衷。世界范围内出现了世界偶像联盟，举办各种偶像活动与比赛，以及偶像排行榜。
华音学院是一所偶像专门学校，历史悠久，并培养过众多顶尖偶像，但",0,"""林薇薇：丰田萌绘\n服部惺梛：早濑莉花\n早川心樱：木村优\n梶原未来：相良茉优\n罗雨照：青木琉璃子\n星七海：小原莉子\n白雪翔子：水树奈奈\n片冈宗一郎：さかき孝辅\n安川凑：刘婧荦\n安川美波：高垣彩阳\n速..""",9.7万人追番,全12话,1,5486,142万次播放,1475424000,1475424000,1482075009,,5486,"""监督：菊池胜也\n系列构成、剧本：大野木宽\n角色设计、总作画监督：奥山铃奈\n角色设计原案： Graphinica\n美术背景：TEZUKA Production\n3DCG动画：TETRA\n音响监督：横田知加子\n音响制作：Glovision\n动画制作：SEVEN?ARCS?PICTURES Co.、Ltd""", 科幻 偶像 励志 原创,星梦手记
